title,movieId,id
Fried Green Tomatoes,1271,1633
Patton,1272,11202
Down by Law,1273,1554
Akira,1274,149
Highlander,1275,8009
Cool Hand Luke,1276,903
Cyrano de Bergerac,1277,11673
Young Frankenstein,1278,3034
Night on Earth,1279,339
Raise the Red Lantern,1280,10404
The Great Dictator,1281,914
Fantasia,1282,756
High Noon,1283,288
The Big Sleep 1946,1284,910
Heathers,1285,2640
Somewhere in Time,1286,16633
Ben-Hur 1959,1287,665
This Is Spinal Tap,1288,11031
Koyaanisqatsi,1289,11314
Some Kind of Wonderful,1290,15143
Indiana Jones and the Last Crusade,1291,89
Being There,1292,10322
Gandhi,1293,783
The Unbearable Lightness of Being,1295,10644
A Room with a View,1296,11257
Real Genius,1297,14370
Pink Floyd: The Wall,1298,12104
The Killing Fields,1299,625
My Life as a Dog,1300,8816
Forbidden Planet,1301,830
Field of Dreams,1302,2323
The Man Who Would Be King,1303,983
Butch Cassidy and the Sundance Kid,1304,642
"Paris, Texas",1305,655
Until the End of the World,1306,10341
When Harry Met Sally...,1307,639
Hype!,1310,30180
Santa with Muscles,1311,31388
Female Perversions,1312,41801
I'm Not Rappaport,1317,61536
Alien³,1320,8077
An American Werewolf in London,1321,814
Amityville: It's About Time,1322,41671
Amityville 3-D,1323,27214
Amityville: Dollhouse,1324,52263
Amityville: A New Generation,1325,33519
Amityville II: The Possession,1326,16235
The Amityville Horror 1979,1327,11449
The Amityville Curse,1328,41848
Blood for Dracula,1329,25944
April Fool's Day,1330,24913
Audrey Rose,1331,49126
The Believers,1332,32076
The Birds,1333,571
The Blob 1958,1334,8851
Blood Beach,1335,37843
Body Parts,1336,32146
The Body Snatcher,1337,30346
Dracula 1992,1339,6114
Bride of Frankenstein,1340,229
Burnt Offerings,1341,13549
Candyman,1342,9529
Cape Fear 1991,1343,1598
Cape Fear 1962,1344,11349
Carrie 1976,1345,7340
Cat People 1982,1346,6217
A Nightmare on Elm Street 1984,1347,377
Nosferatu,1348,653
Vampire in Venice,1349,28198
The Omen 1976,1350,794
Blood and Wine,1351,31640
Albino Alligator,1352,8744
The Mirror Has Two Faces,1353,25189
Breaking the Waves,1354,145
Nightwatch,1355,2212
Star Trek: First Contact,1356,199
Shine,1357,7863
Sling Blade,1358,12498
Jingle All the Way,1359,9279
Paradise Lost: The Child Murders at Robin Hood Hills,1361,17204
The Preacher's Wife,1363,21539
Ridicule,1365,12709
The Crucible,1366,20539
101 Dalmatians,1367,11674
I Can't Sleep,1369,64900
Die Hard 2,1370,1573
Star Trek: The Motion Picture,1371,152
Star Trek VI: The Undiscovered Country,1372,174
Star Trek V: The Final Frontier,1373,172
Star Trek II: The Wrath of Khan,1374,154
Star Trek III: The Search for Spock,1375,157
Star Trek IV: The Voyage Home,1376,168
Batman Returns,1377,364
Young Guns,1378,11967
Young Guns II,1379,9086
Grease,1380,621
Grease 2,1381,9037
Marked for Death,1382,10173
The Substance of Fire,1384,168535
Under Siege,1385,8845
Jaws,1387,578
Jaws 2,1388,579
Jaws 3-D,1389,17692
My Fellow Americans,1390,17795
Mars Attacks!,1391,75
Citizen Ruth,1392,13891
Jerry Maguire,1393,9390
Raising Arizona,1394,378
Tin Men,1395,10896
Sneakers,1396,2322
Bastard Out of Carolina,1397,41240
In Love and War,1398,26949
Marvin's Room,1399,9819
Ghosts of Mississippi,1401,31908
Night Falls on Manhattan,1404,46027
Beavis and Butt-Head Do America,1405,3179
La Cérémonie,1406,1802
Scream,1407,4232
The Last of the Mohicans,1408,9361
Michael,1409,2928
The Evening Star,1410,30285
Hamlet 1996,1411,10549
The Whole Wide World,1413,18451
Mother 1996,1414,27265
Thieves,1415,49935
Evita,1416,8818
The Portrait of a Lady,1417,36758
Walkabout,1419,36040
Message to Love: The Isle of Wight Festival,1420,74239
Murder at 1600,1422,9415
Hearts and Minds 1995,1423,55146
Fierce Creatures,1425,12145
Turbulence,1427,34314
Angel Baby,1428,2892
First Strike,1429,9404
Underworld 1996,1430,85242
Beverly Hills Ninja,1431,9622
Metro,1432,8860
The Machine,1433,197537
The Cement Garden,1437,14832
Dante's Peak,1438,9619
Amos & Andrew,1440,31000
Benny & Joon,1441,4104
Prefontaine,1442,26306
Guantanamera,1444,43775
McHale's Navy,1445,14908
Kolya,1446,784
Gridlock'd,1447,12489
Waiting for Guffman,1449,16448
Prisoner of the Mountains,1450,55936
The Beautician and the Beast,1453,17894
SubUrbia,1454,28059
Hotel de Love,1455,58911
The Pest,1456,17949
Fools Rush In,1457,1968
Touch,1458,61563
Absolute Power,1459,66
That Darn Cat,1460,20735
Vegas Vacation,1461,11419
That Old Feeling,1463,25796
Lost Highway,1464,638
Rosewood,1465,25624
Donnie Brasco,1466,9366
Booty Call,1468,21915
City of Industry,1472,18420
Best Men,1473,19952
Jungle 2 Jungle,1474,9446
Kama Sutra - A Tale of Love,1475,28005
Private Parts,1476,9403
The Saint,1479,10003
Smilla's Sense of Snow,1480,9311
The Van,1482,11844
Crash 1996,1483,884
The Daytrippers,1484,49806
Liar Liar,1485,1624
Selena,1487,16052
The Devil's Own,1488,4477
Cats Don't Dance,1489,24662
B.A.P.S.,1490,18423
Love and Other Catastrophes,1493,76996
Turbo: A Power Rangers Movie,1495,6499
Double Team,1497,9405
Inventing the Abbotts,1498,12723
Anaconda,1499,9360
Grosse Pointe Blank,1500,9434
Keys to Tulsa,1501,118991
Kissed,1502,21626
8 Heads in a Duffel Bag,1503,13982
Hollow Reed,1504,93946
Paradise Road,1507,77223
Traveller,1508,31465
Romy and Michele's High School Reunion,1513,9611
Volcano,1515,10357
Children of the Revolution,1516,9977
Austin Powers: International Man of Mystery,1517,816
Breakdown,1518,2163
"Truth or Consequences, N.M.",1523,31017
Warriors of Virtue,1525,49478
Fathers' Day,1526,12499
The Fifth Element,1527,18
Nowhere,1529,1811
Losing Chase,1531,109614
Sprung,1532,60082
Love! Valour! Compassion!,1535,64802
Shall We Dance? 1996,1537,11239
Twin Town,1539,15321
Addicted to Love,1541,2058
Brassed Off,1542,9450
The Designated Mourner,1543,125021
The Lost World: Jurassic Park,1544,330
Ponette,1545,38523
Schizopolis,1546,16375
Rough Magic,1549,45671
Trial and Error,1550,17770
Con Air,1552,1701
The Pillow Book,1554,26422
To Have (Or Not),1555,124642
Speed 2: Cruise Control,1556,1639
Batman & Robin,1562,415
Dream with the Fishes,1563,47686
Roseanna's Grave,1564,65889
Hercules 1997,1566,11970
My Best Friend's Wedding,1569,8874
Tetsuo II: Body Hammer,1570,17991
When the Cat's Away,1571,11956
Contempt,1572,266
Face/Off,1573,754
Gabbeh,1575,43771
Men in Black,1580,607
Out to Sea,1581,18080
Wild America,1582,38225
A Simple Wish,1583,17834
Contact,1584,686
G.I. Jane,1586,4421
Conan the Barbarian,1587,9387
George of the Jungle,1588,10603
Cop Land,1589,2142
Event Horizon,1590,8413
Spawn,1591,10336
Air Bud,1592,20737
Picture Perfect,1593,9413
In the Company of Men,1594,14585
Free Willy 3: The Rescue,1595,18519
Career Girls,1596,49462
Conspiracy Theory,1597,8834
Desperate Measures,1598,9458
Steel,1599,8854
She's So Lovely,1600,38295
Hoodlum,1601,22073
Leave it to Beaver,1602,37244
Mimic,1603,4961
Money Talks,1604,9416
Excess Baggage,1605,26180
Kull the Conqueror,1606,17832
Air Force One,1608,9772
One Eight Seven,1609,6072
The Hunt for Red October,1610,1669
My Own Private Idaho,1611,468
"Kiss Me, Guido",1612,32519
Star Maps,1613,108401
In & Out,1614,10806
The Edge,1615,9433
The Peacemaker,1616,6623
L.A. Confidential,1617,2118
Seven Years in Tibet,1619,978
Kiss the Girls,1620,9437
Soul Food,1621,29461
Wishmaster,1623,10351
A Thousand Acres,1624,66588
The Game,1625,2649
Fire Down Below,1626,14289
U Turn,1627,10155
The Matchmaker,1629,20457
The Assignment,1631,18355
A Smile Like Yours,1632,33657
Ulee's Gold,1633,55306
The Ice Storm,1635,68924
Stag,1636,36434
Chasing Amy,1639,2255
Def Jam's How to Be a Player,1640,28353
The Full Monty,1641,9427
Alive and Kicking,1642,172545
Mrs Brown,1643,17589
I Know What You Did Last Summer,1644,3597
The Devil's Advocate,1645,1813
RocketMan,1646,36797
Playing God,1647,12628
The House of Yes,1648,33344
"Fast, Cheap & Out of Control",1649,25099
Year of the Horse,1652,62422
Gattaca,1653,782
FairyTale: A True Story,1654,29911
Phantoms,1655,9827
Wonderland 1997,1657,251481
A Life Less Ordinary,1658,8067
Eve's Bayou,1660,45153
Switchback,1661,10871
Stripes,1663,10890
Bean,1665,1281
Mad City,1667,9770
One Night Stand,1668,12616
The Tango Lesson,1669,34838
Welcome to Sarajevo,1670,14905
Deceiver,1671,14583
The Rainmaker 1997,1672,11975
Boogie Nights,1673,4995
Witness,1674,9281
Starship Troopers,1676,563
The Joy Luck Club,1678,19931
Sliding Doors,1680,10215
Mortal Kombat: Annihilation,1681,9823
The Truman Show,1682,37165
The Wings of the Dove,1683,45609
Mrs. Dalloway,1684,38904
Red Corner,1686,9407
The Jackal,1687,4824
Anastasia 1997,1688,9444
The Man Who Knew Too Little,1689,9414
Alien: Resurrection,1690,8078
Alien Escape,1692,29938
Amistad,1693,11831
The Apostle,1694,2895
Bent,1696,19601
The Butcher Boy,1699,22797
Deconstructing Harry,1701,2639
Flubber,1702,9574
For Richer or Poorer,1703,10371
Good Will Hunting,1704,489
Home Alone 3,1707,9714
Midnight in the Garden of Good and Evil,1711,8197
MouseHunt,1713,6283
Office Killer,1715,49728
Scream 2,1717,4233
The Sweet Hereafter,1719,10217
Titanic 1997,1721,597
Tomorrow Never Dies,1722,714
The Postman 1997,1726,9922
The Horse Whisperer,1727,547
The Winter Guest,1728,25994
Jackie Brown,1729,184
Kundun,1730,9746
Mr. Magoo,1731,9438
The Big Lebowski,1732,115
Afterglow,1733,26941
My Life in Pink,1734,27103
Great Expectations,1735,9410
3 Ninjas: High Noon at Mega Mountain,1739,32302
Firestorm,1744,41417
Senseless,1746,12538
Wag the Dog,1747,586
Dark City,1748,2666
Star Kid,1750,54007
Hard Rain,1752,11258
Half Baked,1753,9490
Fallen,1754,9411
Shooting Fish,1755,25719
The Prophecy II,1756,9033
Fallen Angels,1757,11220
Four Days in September,1759,21253
Spice World,1760,6116
Deep Rising,1762,9457
Music from Another Room,1767,39424
The Replacement Killers,1769,11702
The Night Flier,1771,12238
Blues Brothers 2000,1772,11568
The Wedding Singer,1777,11003
Sphere,1779,10153
Palmetto,1783,30949
As Good as It Gets,1784,2898
King of New York,1785,9558
Men with Guns,1788,320011
Twilight 1998,1791,26269
U.S. Marshals,1792,11808
Love and Death on Long Island,1794,47452
Midaq Alley,1795,18205
In God's Hands,1796,36943
Everest 1998,1797,21736
Hush 1998,1798,17941
Suicide Kings,1799,10668
The Man in the Iron Mask,1801,9313
The Newton Boys,1804,42807
Wild Things,1805,617
Paulie,1806,36568
"A Cool, Dry Place",1807,37272
Fireworks,1809,5910
Primary Colors,1810,9440
Wide Awake,1812,32911
Two Girls and a Guy,1816,32456
Storefront Hitchcock,1819,62695
The Object of My Affection,1821,17127
Meet the Deedles,1822,40688
Homegrown,1824,17133
Barney's Great Adventure,1826,17644
The Big One,1827,1774
Lost in Space,1831,2157
Mercury Rising,1833,8838
The Spanish Prisoner,1834,29193
City of Angels,1835,795
The Last Days of Disco,1836,16980
The Odd Couple II,1837,27472
My Giant,1839,47881
He Got Game,1840,9469
The Gingerbread Man,1841,12488
Live Flesh,1844,267
Zero Effect,1845,16148
Nil by Mouth,1846,21252
The Borrowers,1848,9449
Love Walked In,1852,215373
Kissing a Fool,1854,15513
Krippendorf's Tribe,1855,31220
Kurt & Courtney,1856,13907
Mr. Nice Guy,1858,10622
Taste of Cherry,1859,30020
Character,1860,17139
Junk Mail,1861,34582
Species II,1862,10216
Major League: Back to the Minors,1863,9771
Sour Grapes,1864,24560
Wild Man Blues,1865,76330
The Big Hit,1866,9448
"Dancer, Texas Pop. 81",1870,78373
Les Misérables 1998,1873,4415
Still Breathing,1874,39467
Clockwatchers,1875,55561
Deep Impact,1876,8656
Woo,1878,58680
Lawn Dogs,1880,35796
Quest for Camelot,1881,18937
Godzilla 1998,1882,929
Bulworth,1883,9452
Fear and Loathing in Las Vegas,1884,1878
The Opposite of Sex,1885,9844
I Got the Hook Up,1886,40505
Almost Heroes,1887,14342
Hope Floats,1888,9715
Insomnia 1997,1889,26610
The Ugly,1891,40961
A Perfect Murder,1892,1965
Six Days Seven Nights,1894,6068
Can't Hardly Wait,1895,15037
Cousin Bette,1896,50043
High Art,1897,37636
Children of Heaven,1900,21334
Dear Jesse,1901,416437
Dream for an Insomniac,1902,32284
Hav Plenty,1903,51955
Henry Fool,1904,37410
Mulan,1907,10674
The X Files,1909,846
I Went Down,1910,12655
Doctor Dolittle 1998,1911,3050
Out of Sight,1912,1389
Picnic at Hanging Rock,1913,11020
Smoke Signals,1914,20862
Buffalo '66,1916,9464
Armageddon,1917,95
Lethal Weapon 4,1918,944
Madeline,1919,35680
Small Soldiers,1920,11551
Pi,1921,473
Whatever,1922,102304
There's Something About Mary,1923,544
Plan 9 from Outer Space,1924,10513
Wings,1925,28966
The Broadway Melody,1926,65203
All Quiet on the Western Front,1927,143
Cimarron,1928,42861
Grand Hotel,1929,33680
Mutiny on the Bounty 1935,1931,12311
The Great Ziegfeld,1932,43277
The Life of Emile Zola,1933,43278
You Can't Take It With You,1934,34106
How Green Was My Valley,1935,43266
Mrs. Miniver,1936,27367
Going My Way,1937,17661
The Lost Weekend,1938,28580
The Best Years of Our Lives,1939,887
Gentleman's Agreement,1940,33667
Hamlet 1948,1941,23383
All the King's Men,1942,25430
The Greatest Show on Earth,1943,27191
From Here to Eternity,1944,11426
On the Waterfront,1945,654
Marty,1946,15919
West Side Story,1947,1725
Tom Jones,1948,5769
A Man for All Seasons,1949,874
In the Heat of the Night,1950,10633
Oliver!,1951,17917
Midnight Cowboy,1952,3116
The French Connection,1953,1051
Rocky,1954,1366
Kramer vs. Kramer,1955,12102
Ordinary People,1956,16619
Chariots of Fire,1957,9443
Terms of Endearment,1958,11050
Out of Africa,1959,606
The Last Emperor,1960,746
Rain Man,1961,380
Driving Miss Daisy,1962,403
Take the Money and Run,1963,11485
Klute,1964,466
Repo Man,1965,13820
Metropolitan,1966,15389
Labyrinth,1967,13597
The Breakfast Club,1968,2108
A Nightmare on Elm Street Part 2: Freddy's Revenge,1969,10014
A Nightmare on Elm Street 3: Dream Warriors,1970,10072
A Nightmare on Elm Street 4: The Dream Master,1971,10131
A Nightmare on Elm Street 5: The Dream Child,1972,10160
Freddy's Dead: The Final Nightmare,1973,11284
Friday the 13th,1974,4488
Friday the 13th Part 2,1975,9725
Friday the 13th Part III,1976,9728
Friday the 13th: The Final Chapter,1977,9730
Friday the 13th: A New Beginning,1978,9731
Friday the 13th Part VI: Jason Lives,1979,10225
Friday the 13th Part VII: The New Blood,1980,10281
Friday the 13th Part VIII: Jason Takes Manhattan,1981,10283
Halloween 1978,1982,948
Halloween II 1981,1983,11281
Halloween III: Season of the Witch,1984,10676
Halloween 4: The Return of Michael Myers,1985,11357
Halloween 5: The Revenge of Michael Myers,1986,11361
Prom Night 1980,1987,36599
Hello Mary Lou: Prom Night II,1988,39929
Prom Night III: The Last Kiss,1989,41828
Prom Night IV: Deliver Us from Evil,1990,41769
Child's Play,1991,10585
Child's Play 2,1992,11186
Child's Play 3,1993,11187
Poltergeist 1982,1994,609
Poltergeist II: The Other Side,1995,11133
Poltergeist III,1996,10306
The Exorcist,1997,9552
Exorcist II: The Heretic,1998,11586
The Exorcist III,1999,11587
Lethal Weapon,2000,941
Lethal Weapon 2,2001,942
Lethal Weapon 3,2002,943
Gremlins,2003,927
Gremlins 2: The New Batch,2004,928
The Goonies,2005,9340
The Mask of Zorro,2006,9342
Polish Wedding,2007,38509
"This World, Then the Fireworks",2008,60033
Soylent Green,2009,12101
Metropolis 1927,2010,19
Back to the Future Part II,2011,165
Back to the Future Part III,2012,196
The Poseidon Adventure,2013,551
Freaky Friday 1976,2014,16084
The Absent-Minded Professor,2015,17984
The Apple Dumpling Gang Rides Again,2016,22328
Babes in Toyland 1961,2017,32611
Bambi,2018,3170
Seven Samurai,2019,346
Dangerous Liaisons,2020,859
Dune,2021,841
The Last Temptation of Christ,2022,11051
The Godfather: Part III,2023,242
The Rapture,2024,1411
Lolita 1997,2025,9769
Disturbing Behavior,2026,9424
Jane Austen's Mafia!,2027,9835
Saving Private Ryan,2028,857
Billy's Hollywood Screen Kiss,2029,17539
The Million Dollar Duck,2031,22777
The Barefoot Executive,2032,20173
The Black Cauldron,2033,10957
The Black Hole,2034,9570
Blackbeard's Ghost,2035,16249
Blank Check,2036,13962
Candleshoe,2037,14612
The Cat from Outer Space,2038,19378
Cheetah,2039,65157
The Computer Wore Tennis Shoes,2040,29228
Condorman,2041,19379
D2: The Mighty Ducks,2042,11164
Darby O'Gill and the Little People,2043,18887
The Devil and Max Devlin,2044,40866
A Far Off Place,2045,24736
Flight of the Navigator,2046,10122
The Gnome-Mobile,2047,24816
The Great Mouse Detective,2048,9994
The Happiest Millionaire,2049,25445
Herbie Goes Bananas,2050,12129
Herbie Goes To Monte Carlo,2051,14140
Hocus Pocus,2052,10439
Honey I Blew Up the Kid,2053,11158
"Honey, I Shrunk the Kids",2054,9354
Hot Lead & Cold Feet,2055,28736
In Search of the Castaways,2056,34774
The Incredible Journey,2057,37969
The Negotiator,2058,9631
The Parent Trap 1998,2059,9820
BASEketball,2060,14013
The Governess,2062,96196
Seventh Heaven,2063,98505
Roger & Me,2064,1779
The Purple Rose of Cairo,2065,10849
Out of the Past,2066,678
Doctor Zhivago,2067,907
Fanny & Alexander,2068,5961
The Trip to Bountiful,2069,47908
Tender Mercies,2070,42121
And the Band Played On,2071,2887
The 'Burbs,2072,11974
Fandango,2073,20348
The Night Porter,2074,26648
Mephisto,2075,11911
Blue Velvet,2076,793
The Journey of Natty Gann,2077,35144
The Jungle Book 1967,2078,9325
Kidnapped,2079,43037
Lady and the Tramp,2080,10340
The Little Mermaid,2081,10144
The Mighty Ducks,2082,10414
The Muppet Christmas Carol,2083,10437
Newsies,2084,15300
One Hundred and One Dalmatians,2085,12230
One Magic Christmas,2086,13380
Peter Pan 1953,2087,10693
Popeye,2088,11335
The Rescuers Down Under,2089,11135
The Rescuers,2090,11319
Return from Witch Mountain,2091,14822
The Return of Jafar,2092,15969
Return to Oz,2093,13155
The Rocketeer,2094,10249
The Shaggy D.A.,2095,15943
Sleeping Beauty,2096,10882
Something Wicked This Way Comes,2097,24808
Son of Flubber,2098,19762
Song of the South,2099,13850
Splash,2100,2619
Squanto: A Warrior's Tale,2101,65158
Steamboat Willie,2102,53565
Tall Tale,2103,41841
Tex,2104,27332
Tron,2105,97
Swing Kids,2106,10419
Halloween: H20,2107,11675
L.A. Story,2108,2107
The Jerk,2109,6471
Dead Men Don't Wear Plaid,2110,9442
The Man with Two Brains,2111,11591
Grand Canyon,2112,13697
Graveyard Shift,2113,19158
The Outsiders,2114,227
Indiana Jones and the Temple of Doom,2115,87
The Lord of the Rings,2116,123
Nineteen Eighty-Four,2117,9314
The Dead Zone,2118,11336
Maximum Overdrive,2119,9980
Needful Things,2120,10657
Cujo,2121,10489
Children of the Corn,2122,10823
All Dogs Go to Heaven,2123,11497
The Addams Family,2124,2907
Ever After: A Cinderella Story,2125,9454
